2013	快乐男声2013谁是冠军 白举纲《红蜻蜓》 风格大逆转	1.49434593786
男声	快乐男声2013谁是冠军 白举纲《红蜻蜓》 风格大逆转	1.42697137527
红蜻蜓	快乐男声2013谁是冠军 白举纲《红蜻蜓》 风格大逆转	1.33522522839
大逆转	快乐男声2013谁是冠军 白举纲《红蜻蜓》 风格大逆转	1.28964483919
冠军	快乐男声2013谁是冠军 白举纲《红蜻蜓》 风格大逆转	0.954422054905
快乐	快乐男声2013谁是冠军 白举纲《红蜻蜓》 风格大逆转	0.928155616909
风格	快乐男声2013谁是冠军 白举纲《红蜻蜓》 风格大逆转	0.743332070587
Passenger	Let Her Go - Passenger Boyce Avenue	1.99246125048
Her	Let Her Go - Passenger Boyce Avenue	1.99246125048
Boyce	Let Her Go - Passenger Boyce Avenue	1.99246125048
Let	Let Her Go - Passenger Boyce Avenue	1.99246125048
Go	Let Her Go - Passenger Boyce Avenue	1.99246125048
Avenue	Let Her Go - Passenger Boyce Avenue	1.99246125048
完整版	【MV首播】罗志祥日语新单《Fantasy》超清完整版	1.56429791136
新单	【MV首播】罗志祥日语新单《Fantasy》超清完整版	1.49434593786
超清	【MV首播】罗志祥日语新单《Fantasy》超清完整版	1.49434593786
首播	【MV首播】罗志祥日语新单《Fantasy》超清完整版	1.49434593786
罗志祥	【MV首播】罗志祥日语新单《Fantasy》超清完整版	1.49434593786
Fantasy	【MV首播】罗志祥日语新单《Fantasy》超清完整版	1.49434593786
MV	【MV首播】罗志祥日语新单《Fantasy》超清完整版	1.49434593786
日语	【MV首播】罗志祥日语新单《Fantasy》超清完整版	1.20652280124
汪峰	汪峰MV合集 - 汪峰-尘土	5.12082614532
MV	汪峰MV合集 - 汪峰-尘土	2.39095350058
合集	汪峰MV合集 - 汪峰-尘土	2.0933380895
尘土	汪峰MV合集 - 汪峰-尘土	1.76138549023
汪峰	汪峰MV合集 - 汪峰-春天里	5.12082614532
MV	汪峰MV合集 - 汪峰-春天里	2.39095350058
春天里	汪峰MV合集 - 汪峰-春天里	2.21349286158
合集	汪峰MV合集 - 汪峰-春天里	2.0933380895
龙阳	【HD】崔龙阳-Mirror MV（超清官方	2.04853995658
超清	【HD】崔龙阳-Mirror MV（超清官方	1.99246125048
MV	【HD】崔龙阳-Mirror MV（超清官方	1.99246125048
Mirror	【HD】崔龙阳-Mirror MV（超清官方	1.99246125048
HD	【HD】崔龙阳-Mirror MV（超清官方	1.99246125048
官方	【HD】崔龙阳-Mirror MV（超清官方	1.17263831233
汪峰	汪峰MV合集 - 汪峰-地心	6.40103268165
MV	汪峰MV合集 - 汪峰-地心	2.98869187572
合集	汪峰MV合集 - 汪峰-地心	2.61667261187
汪峰	汪峰MV合集 - 汪峰-飞得更高(LIVE)	4.2673551211
LIVE	汪峰MV合集 - 汪峰-飞得更高(LIVE)	1.99246125048
MV	汪峰MV合集 - 汪峰-飞得更高(LIVE)	1.99246125048
合集	汪峰MV合集 - 汪峰-飞得更高(LIVE)	1.74444840792
飞得	汪峰MV合集 - 汪峰-飞得更高(LIVE)	1.64588766021
汪峰	汪峰MV合集 - 汪峰-花火	5.12082614532
花火	汪峰MV合集 - 汪峰-花火	2.39095350058
MV	汪峰MV合集 - 汪峰-花火	2.39095350058
合集	汪峰MV合集 - 汪峰-花火	2.0933380895
董路	【HD】董路 缪杰(水木年华) 等-一起回家MV	1.70782392899
缪杰	【HD】董路 缪杰(水木年华) 等-一起回家MV	1.70782392899
水木年华	【HD】董路 缪杰(水木年华) 等-一起回家MV	1.70782392899
MV	【HD】董路 缪杰(水木年华) 等-一起回家MV	1.70782392899
HD	【HD】董路 缪杰(水木年华) 等-一起回家MV	1.70782392899
回家	【HD】董路 缪杰(水木年华) 等-一起回家MV	0.884609569246
一起	【HD】董路 缪杰(水木年华) 等-一起回家MV	0.695997009699
罗希	【HD】陈欢 罗希-终于等到你MV（超清官方完整版）	1.46750338571
完整版	【HD】陈欢 罗希-终于等到你MV（超清官方完整版）	1.39048703232
超清	【HD】陈欢 罗希-终于等到你MV（超清官方完整版）	1.32830750032
MV	【HD】陈欢 罗希-终于等到你MV（超清官方完整版）	1.32830750032
陈欢	【HD】陈欢 罗希-终于等到你MV（超清官方完整版）	1.32830750032
HD	【HD】陈欢 罗希-终于等到你MV（超清官方完整版）	1.32830750032
官方	【HD】陈欢 罗希-终于等到你MV（超清官方完整版）	0.781758874889
等到	【HD】陈欢 罗希-终于等到你MV（超清官方完整版）	0.736629901521
终于	【HD】陈欢 罗希-终于等到你MV（超清官方完整版）	0.596313779963
mv	电影《谁说我们不会爱》主题曲《再见面》高清mv！	1.70782392899
主题曲	电影《谁说我们不会爱》主题曲《再见面》高清mv！	1.68874801576
再见面	电影《谁说我们不会爱》主题曲《再见面》高清mv！	1.52036873057
高清	电影《谁说我们不会爱》主题曲《再见面》高清mv！	1.42695066379
电影	电影《谁说我们不会爱》主题曲《再见面》高清mv！	0.951125675597
不会	电影《谁说我们不会爱》主题曲《再见面》高清mv！	0.630245882794
我们	电影《谁说我们不会爱》主题曲《再见面》高清mv！	0.484473995284
朴正	朴正炫 - My Wish 韩剧《继承者们》OST	2.31677960867
韩剧	朴正炫 - My Wish 韩剧《继承者们》OST	2.01815303045
Wish	朴正炫 - My Wish 韩剧《继承者们》OST	1.99246125048
OST	朴正炫 - My Wish 韩剧《继承者们》OST	1.99246125048
My	朴正炫 - My Wish 韩剧《继承者们》OST	1.99246125048
继承者	朴正炫 - My Wish 韩剧《继承者们》OST	1.55956381162
Hard	欧洲劲爆最嗨室外电音节云集-Hard World2013第三季	1.70782392899
World2013	欧洲劲爆最嗨室外电音节云集-Hard World2013第三季	1.70782392899
音节	欧洲劲爆最嗨室外电音节云集-Hard World2013第三季	1.32232667898
室外	欧洲劲爆最嗨室外电音节云集-Hard World2013第三季	1.28935433268
第三季	欧洲劲爆最嗨室外电音节云集-Hard World2013第三季	1.25901161668
云集	欧洲劲爆最嗨室外电音节云集-Hard World2013第三季	1.20345915715
欧洲	欧洲劲爆最嗨室外电音节云集-Hard World2013第三季	0.766212253436
Miracles	[MR Removed] 消音EXO - Miracles In December 高清	1.70782392899
December	[MR Removed] 消音EXO - Miracles In December 高清	1.70782392899
EXO	[MR Removed] 消音EXO - Miracles In December 高清	1.70782392899
Removed	[MR Removed] 消音EXO - Miracles In December 高清	1.70782392899
MR	[MR Removed] 消音EXO - Miracles In December 高清	1.70782392899
消音	[MR Removed] 消音EXO - Miracles In December 高清	1.6719218678
高清	[MR Removed] 消音EXO - Miracles In December 高清	1.42695066379
摩天轮	周杰伦 开场动画 摩天轮深圳站	2.7801355304
周杰伦	周杰伦 开场动画 摩天轮深圳站	2.16192703972
动画	周杰伦 开场动画 摩天轮深圳站	2.0144072511
开场	周杰伦 开场动画 摩天轮深圳站	1.87577781499
深圳	周杰伦 开场动画 摩天轮深圳站	1.15131583773
倾情	清纯妹子倾情演唱歌曲	2.23852549018
清纯	清纯妹子倾情演唱歌曲	2.02789550726
妹子	清纯妹子倾情演唱歌曲	1.69251966861
歌曲	清纯妹子倾情演唱歌曲	1.6641895652
演唱	清纯妹子倾情演唱歌曲	1.65678131086
El	Calibre 50 - El Inmigrante	2.98869187572
Inmigrante	Calibre 50 - El Inmigrante	2.98869187572
Calibre	Calibre 50 - El Inmigrante	2.98869187572
50	Calibre 50 - El Inmigrante	2.98869187572
乐理	《吉他是练出来的》第十四课 基础乐理《一》：音程关?	1.9330154265
音程	《吉他是练出来的》第十四课 基础乐理《一》：音程关?	1.76747346433
吉他	《吉他是练出来的》第十四课 基础乐理《一》：音程关?	1.72905285457
第十四	《吉他是练出来的》第十四课 基础乐理《一》：音程关?	1.68233586037
基础	《吉他是练出来的》第十四课 基础乐理《一》：音程关?	0.793871767587
出来	《吉他是练出来的》第十四课 基础乐理《一》：音程关?	0.728199375633
首秀	期待！微博话题红人网络首秀	2.39095350058
微博	期待！微博话题红人网络首秀	2.39095350058
话题	期待！微博话题红人网络首秀	1.37771247153
期待	期待！微博话题红人网络首秀	1.34184966439
网络	期待！微博话题红人网络首秀	1.24189551089
许美静	经典歌曲 许美静-都是夜归人	4.63355921733
夜归人	经典歌曲 许美静-都是夜归人	4.17146109697
经典歌曲	经典歌曲 许美静-都是夜归人	3.98492250097
歌手	我是歌手第二期 邓紫棋存在 我是歌手	3.65883498435
邓紫棋	我是歌手第二期 邓紫棋存在 我是歌手	2.39095350058
第二期	我是歌手第二期 邓紫棋存在 我是歌手	1.90879376506
存在	我是歌手第二期 邓紫棋存在 我是歌手	0.914102377386
草蜢	周杰伦演唱会草蜢担任嘉宾 娱乐新闻报道	1.70782392899
周杰伦	周杰伦演唱会草蜢担任嘉宾 娱乐新闻报道	1.5442335998
演唱会	周杰伦演唱会草蜢担任嘉宾 娱乐新闻报道	1.52597168959
新闻报道	周杰伦演唱会草蜢担任嘉宾 娱乐新闻报道	1.3962204667
嘉宾	周杰伦演唱会草蜢担任嘉宾 娱乐新闻报道	1.21991221232
娱乐	周杰伦演唱会草蜢担任嘉宾 娱乐新闻报道	1.07829260795
担任	周杰伦演唱会草蜢担任嘉宾 娱乐新闻报道	0.864757973689
三浦	三浦大知-Can You See Our Flag Wavin' In The Sky?	1.88679006734
Sky	三浦大知-Can You See Our Flag Wavin' In The Sky?	1.70782392899
大知	三浦大知-Can You See Our Flag Wavin' In The Sky?	1.70782392899
Flag	三浦大知-Can You See Our Flag Wavin' In The Sky?	1.70782392899
Our	三浦大知-Can You See Our Flag Wavin' In The Sky?	1.70782392899
See	三浦大知-Can You See Our Flag Wavin' In The Sky?	1.70782392899
Wavin	三浦大知-Can You See Our Flag Wavin' In The Sky?	1.70782392899
张宇	我是歌手第二季  张宇《月亮惹的祸》	2.98869187572
第二季	我是歌手第二季  张宇《月亮惹的祸》	2.57243993483
歌手	我是歌手第二季  张宇《月亮惹的祸》	2.28677186522
月亮	我是歌手第二季  张宇《月亮惹的祸》	1.89678240143
星光	星光——凤凰传奇	2.86579091464
凤凰	星光——凤凰传奇	2.61075068791
传奇	星光——凤凰传奇	2.61075068791
邓丽君	星月泪痕——邓丽君	4.2673551211
星月	星月泪痕——邓丽君	3.24209679403
泪痕	星月泪痕——邓丽君	3.0377286364
LIFE	【PV】フジファブリック-LIFE	5.97738375145
PV	【PV】フジファブリック-LIFE	5.97738375145
Girls	Girls Girls Girls 版 - GOT7	8.96607562717
GOT7	Girls Girls Girls 版 - GOT7	2.98869187572
Kind	One Of A Kind[超清版]	5.97738375145
清版	One Of A Kind[超清版]	5.97738375145
Outgrow	【PV】Gero-～Outgrow～（短版）	2.98869187572
PV	【PV】Gero-～Outgrow～（短版）	2.98869187572
Gero	【PV】Gero-～Outgrow～（短版）	2.98869187572
短版	【PV】Gero-～Outgrow～（短版）	2.98869187572
李娜	李娜再呛记者：还有脸坐在这干嘛	2.42178363654
干嘛	李娜再呛记者：还有脸坐在这干嘛	1.85125735057
坐在	李娜再呛记者：还有脸坐在这干嘛	1.10616500969
记者	李娜再呛记者：还有脸坐在这干嘛	0.859388950626
还有	李娜再呛记者：还有脸坐在这干嘛	0.805529861384
最美	热情广场舞 《最美西藏》	2.32638945046
广场	热情广场舞 《最美西藏》	1.77877250174
西藏	热情广场舞 《最美西藏》	1.77680287985
热情	热情广场舞 《最美西藏》	1.64256811003
美惠	TSUKI 安室奈美惠-完	4.40251015713
安室	TSUKI 安室奈美惠-完	4.17146109697
TSUKI	TSUKI 安室奈美惠-完	3.98492250097
肚皮舞	一首动听的阿拉伯中东肚皮舞	2.64150609428
动听	一首动听的阿拉伯中东肚皮舞	1.93919700652
一首	一首动听的阿拉伯中东肚皮舞	1.5483164527
中东	一首动听的阿拉伯中东肚皮舞	1.50649809313
阿拉伯	一首动听的阿拉伯中东肚皮舞	1.44246458761
蔡依林	蔡依林 大艺术家 (舞蹈版)[超清版]	3.02722954568
清版	蔡依林 大艺术家 (舞蹈版)[超清版]	2.98869187572
艺术家	蔡依林 大艺术家 (舞蹈版)[超清版]	1.99410546364
舞蹈	蔡依林 大艺术家 (舞蹈版)[超清版]	1.88657690279
熊晓颖	(熊晓颖)  Ice cream 金泫雅_高清	2.39095350058
金泫	(熊晓颖)  Ice cream 金泫雅_高清	2.39095350058
Ice	(熊晓颖)  Ice cream 金泫雅_高清	2.39095350058
cream	(熊晓颖)  Ice cream 金泫雅_高清	2.39095350058
高清	(熊晓颖)  Ice cream 金泫雅_高清	1.99773092931
王力宏	王力宏吉它深情演绎《第一个清晨》《不要害怕》演唱会	1.54451973911
吉它	王力宏吉它深情演绎《第一个清晨》《不要害怕》演唱会	1.42245170703
演唱会	王力宏吉它深情演绎《第一个清晨》《不要害怕》演唱会	1.18686686968
深情	王力宏吉它深情演绎《第一个清晨》《不要害怕》演唱会	0.943722875613
清晨	王力宏吉它深情演绎《第一个清晨》《不要害怕》演唱会	0.911509351719
演绎	王力宏吉它深情演绎《第一个清晨》《不要害怕》演唱会	0.867205898838
害怕	王力宏吉它深情演绎《第一个清晨》《不要害怕》演唱会	0.715002482427
第一个	王力宏吉它深情演绎《第一个清晨》《不要害怕》演唱会	0.663265876717
不要	王力宏吉它深情演绎《第一个清晨》《不要害怕》演唱会	0.543660353344
王力宏	王力宏阜阳演唱会《唯一》清晰版 标清	2.31677960867
标清	王力宏阜阳演唱会《唯一》清晰版 标清	1.99246125048
清晰版	王力宏阜阳演唱会《唯一》清晰版 标清	1.99246125048
演唱会	王力宏阜阳演唱会《唯一》清晰版 标清	1.78030030452
阜阳	王力宏阜阳演唱会《唯一》清晰版 标清	1.63163396463
唯一	王力宏阜阳演唱会《唯一》清晰版 标清	0.991931025358
卓文萱	卓文萱、黄鸿升 - 心爱的-对唱经典情歌【超清】	1.70782392899
超清	卓文萱、黄鸿升 - 心爱的-对唱经典情歌【超清】	1.70782392899
黄鸿升	卓文萱、黄鸿升 - 心爱的-对唱经典情歌【超清】	1.70782392899
对唱	卓文萱、黄鸿升 - 心爱的-对唱经典情歌【超清】	1.46244514369
情歌	卓文萱、黄鸿升 - 心爱的-对唱经典情歌【超清】	1.40574780592
心爱	卓文萱、黄鸿升 - 心爱的-对唱经典情歌【超清】	1.23325992756
经典	卓文萱、黄鸿升 - 心爱的-对唱经典情歌【超清】	1.00874303054
王力宏	王力宏 2013郑州演唱会 爱一点 高清	2.31677960867
2013	王力宏 2013郑州演唱会 爱一点 高清	1.99246125048
演唱会	王力宏 2013郑州演唱会 爱一点 高清	1.78030030452
高清	王力宏 2013郑州演唱会 爱一点 高清	1.66477577443
郑州	王力宏 2013郑州演唱会 爱一点 高清	0.924647919475
一点	王力宏 2013郑州演唱会 爱一点 高清	0.810583483168
金曲	林峯 - On My Way(2013香港年度劲歌金曲颁奖典礼现场)	1.39048703232
劲歌	林峯 - On My Way(2013香港年度劲歌金曲颁奖典礼现场)	1.32830750032
Way	林峯 - On My Way(2013香港年度劲歌金曲颁奖典礼现场)	1.32830750032
My	林峯 - On My Way(2013香港年度劲歌金曲颁奖典礼现场)	1.32830750032
2013	林峯 - On My Way(2013香港年度劲歌金曲颁奖典礼现场)	1.32830750032
颁奖典礼	林峯 - On My Way(2013香港年度劲歌金曲颁奖典礼现场)	1.17427479353
年度	林峯 - On My Way(2013香港年度劲歌金曲颁奖典礼现场)	0.704452943246
现场	林峯 - On My Way(2013香港年度劲歌金曲颁奖典礼现场)	0.701372663849
香港	林峯 - On My Way(2013香港年度劲歌金曲颁奖典礼现场)	0.645790649633
王力宏	《好心分手》王力宏卢巧音14.9.2012香港站 火力全開演	1.7375847065
好心分手	《好心分手》王力宏卢巧音14.9.2012香港站 火力全開演	1.49434593786
14.9	《好心分手》王力宏卢巧音14.9.2012香港站 火力全開演	1.49434593786
全開演	《好心分手》王力宏卢巧音14.9.2012香港站 火力全開演	1.49434593786
卢巧音	《好心分手》王力宏卢巧音14.9.2012香港站 火力全開演	1.49434593786
香港站	《好心分手》王力宏卢巧音14.9.2012香港站 火力全開演	1.49434593786
2012	《好心分手》王力宏卢巧音14.9.2012香港站 火力全開演	1.49434593786
火力	《好心分手》王力宏卢巧音14.9.2012香港站 火力全開演	0.94199086189
王力宏	王力宏做亚瑟小子Usher北京演唱会嘉宾返场共同演唱大	1.3900677652
返场	王力宏做亚瑟小子Usher北京演唱会嘉宾返场共同演唱大	1.19547675029
Usher	王力宏做亚瑟小子Usher北京演唱会嘉宾返场共同演唱大	1.19547675029
亚瑟	王力宏做亚瑟小子Usher北京演唱会嘉宾返场共同演唱大	1.1598092559
演唱会	王力宏做亚瑟小子Usher北京演唱会嘉宾返场共同演唱大	1.06818018271
嘉宾	王力宏做亚瑟小子Usher北京演唱会嘉宾返场共同演唱大	0.853938548627
演唱	王力宏做亚瑟小子Usher北京演唱会嘉宾返场共同演唱大	0.828390655431
小子	王力宏做亚瑟小子Usher北京演唱会嘉宾返场共同演唱大	0.739638947844
共同	王力宏做亚瑟小子Usher北京演唱会嘉宾返场共同演唱大	0.551838822302
北京	王力宏做亚瑟小子Usher北京演唱会嘉宾返场共同演唱大	0.466740230872
孝琳	中文字幕 来自星星的你 孝琳 - 再见 超清	1.99246125048
超清	中文字幕 来自星星的你 孝琳 - 再见 超清	1.99246125048
中文字幕	中文字幕 来自星星的你 孝琳 - 再见 超清	1.99246125048
星星	中文字幕 来自星星的你 孝琳 - 再见 超清	1.38432771206
再见	中文字幕 来自星星的你 孝琳 - 再见 超清	1.38370928216
来自	中文字幕 来自星星的你 孝琳 - 再见 超清	0.920457754648
齐秦	齐秦	11.9547675029
王力宏	王力宏小巨蛋演唱會《火力全開》 高清	2.31677960867
巨蛋	王力宏小巨蛋演唱會《火力全開》 高清	2.31677960867
全開	王力宏小巨蛋演唱會《火力全開》 高清	1.99246125048
高清	王力宏小巨蛋演唱會《火力全開》 高清	1.66477577443
演唱	王力宏小巨蛋演唱會《火力全開》 高清	1.38065109239
火力	王力宏小巨蛋演唱會《火力全開》 高清	1.25598781585
罗琦	指南针乐队罗琦  我没有远方	2.39095350058
指南针	指南针乐队罗琦  我没有远方	1.81447278293
远方	指南针乐队罗琦  我没有远方	1.6942664046
乐队	指南针乐队罗琦  我没有远方	1.67504494257
没有	指南针乐队罗琦  我没有远方	0.62256471303
Only	One & Only 标清	5.97738375145
标清	One & Only 标清	5.97738375145
斯汀	贾斯汀·比伯 - Hold Tight	3.02722954568
Tight	贾斯汀·比伯 - Hold Tight	2.98869187572
比伯	贾斯汀·比伯 - Hold Tight	2.98869187572
Hold	贾斯汀·比伯 - Hold Tight	2.98869187572
过客	佛教歌曲 人生是过客	2.71403880357
歌曲	佛教歌曲 人生是过客	2.0802369565
人生	佛教歌曲 人生是过客	1.71198915069
佛教	佛教歌曲 人生是过客	1.71112559197
完整版	【HD】韩庚 那个女孩MV（超清官方完整版）	1.56429791136
韩庚	【HD】韩庚 那个女孩MV（超清官方完整版）	1.49434593786
超清	【HD】韩庚 那个女孩MV（超清官方完整版）	1.49434593786
MV	【HD】韩庚 那个女孩MV（超清官方完整版）	1.49434593786
HD	【HD】韩庚 那个女孩MV（超清官方完整版）	1.49434593786
女孩	【HD】韩庚 那个女孩MV（超清官方完整版）	0.933065910451
官方	【HD】韩庚 那个女孩MV（超清官方完整版）	0.87947873425
那个	【HD】韩庚 那个女孩MV（超清官方完整版）	0.59324446297
白桦林	吉他弹唱 白桦林（郝浩涵和手风琴）_1	2.56041307266
郝浩涵	吉他弹唱 白桦林（郝浩涵和手风琴）_1	2.39095350058
手风琴	吉他弹唱 白桦林（郝浩涵和手风琴）_1	2.25232406448
吉他	吉他弹唱 白桦林（郝浩涵和手风琴）_1	2.07486342548
弹唱	吉他弹唱 白桦林（郝浩涵和手风琴）_1	2.04235963958
__	童年__纵贯线__江苏卫视跨年高清晚会	2.65661500064
纵贯线	童年__纵贯线__江苏卫视跨年高清晚会	1.46750338571
跨年	童年__纵贯线__江苏卫视跨年高清晚会	1.21735985253
卫视	童年__纵贯线__江苏卫视跨年高清晚会	1.16660891892
高清	童年__纵贯线__江苏卫视跨年高清晚会	1.10985051628
晚会	童年__纵贯线__江苏卫视跨年高清晚会	1.03970920775
童年	童年__纵贯线__江苏卫视跨年高清晚会	0.929260376107
江苏	童年__纵贯线__江苏卫视跨年高清晚会	0.693500698257
卓依婷	卓依婷 - 你看你看月亮的脸  MV	3.98492250097
MV	卓依婷 - 你看你看月亮的脸  MV	3.98492250097
月亮	卓依婷 - 你看你看月亮的脸  MV	2.5290432019
歌曲	世外桃源 谢军2014最新伤感歌曲 网络歌曲 爱情歌曲 流	2.4962843478
2014	世外桃源 谢军2014最新伤感歌曲 网络歌曲 爱情歌曲 流	1.19547675029
谢军	世外桃源 谢军2014最新伤感歌曲 网络歌曲 爱情歌曲 流	1.19547675029
世外桃源	世外桃源 谢军2014最新伤感歌曲 网络歌曲 爱情歌曲 流	1.0604840786
伤感	世外桃源 谢军2014最新伤感歌曲 网络歌曲 爱情歌曲 流	0.837522471284
爱情	世外桃源 谢军2014最新伤感歌曲 网络歌曲 爱情歌曲 流	0.684968820491
网络	世外桃源 谢军2014最新伤感歌曲 网络歌曲 爱情歌曲 流	0.620947755445
最新	世外桃源 谢军2014最新伤感歌曲 网络歌曲 爱情歌曲 流	0.603895057415
guo	周三 中guo【 一个歌手的情书】好歌曲自弹自唱版	1.70782392899
自弹自唱	周三 中guo【 一个歌手的情书】好歌曲自弹自唱版	1.50476883171
情书	周三 中guo【 一个歌手的情书】好歌曲自弹自唱版	1.43886232221
歌手	周三 中guo【 一个歌手的情书】好歌曲自弹自唱版	1.30672678012
歌曲	周三 中guo【 一个歌手的情书】好歌曲自弹自唱版	1.18870683228
周三	周三 中guo【 一个歌手的情书】好歌曲自弹自唱版	1.04912847083
一个	周三 中guo【 一个歌手的情书】好歌曲自弹自唱版	0.402507281733
金京禄	金京禄(V·O·S)_没事的	5.97738375145
没事	金京禄(V·O·S)_没事的	3.85929637263
永不	说你将永不	8.36334338496
迎新年	卓依婷-霸气如虹迎新年（八大巨星）	2.20125507857
卓依婷	卓依婷-霸气如虹迎新年（八大巨星）	1.99246125048
如虹	卓依婷-霸气如虹迎新年（八大巨星）	1.99246125048
霸气	卓依婷-霸气如虹迎新年（八大巨星）	1.86543790848
巨星	卓依婷-霸气如虹迎新年（八大巨星）	1.63163396463
八大	卓依婷-霸气如虹迎新年（八大巨星）	1.36895038261
婚恋	爱情万岁  中国第一婚恋组合玫瑰神话	1.4077025403
玫瑰	爱情万岁  中国第一婚恋组合玫瑰神话	1.05728249268
神话	爱情万岁  中国第一婚恋组合玫瑰神话	0.935902336851
万岁	爱情万岁  中国第一婚恋组合玫瑰神话	0.913797075472
爱情	爱情万岁  中国第一婚恋组合玫瑰神话	0.856211025614
组合	爱情万岁  中国第一婚恋组合玫瑰神话	0.816069952955
第一	爱情万岁  中国第一婚恋组合玫瑰神话	0.646592178697
中国	爱情万岁  中国第一婚恋组合玫瑰神话	0.378415085832
MV	泰国组合FFK - Blank新歌MV	1.99246125048
FFK	泰国组合FFK - Blank新歌MV	1.99246125048
Blank	泰国组合FFK - Blank新歌MV	1.99246125048
新歌	泰国组合FFK - Blank新歌MV	1.99246125048
泰国	泰国组合FFK - Blank新歌MV	1.25399178401
组合	泰国组合FFK - Blank新歌MV	1.08809327061
灰太狼	喜羊羊与灰太狼主题曲 我爱你，灰太狼	2.98869187572
喜羊羊	喜羊羊与灰太狼主题曲 我爱你，灰太狼	2.98869187572
主题曲	喜羊羊与灰太狼主题曲 我爱你，灰太狼	2.95530902757
我爱你	喜羊羊与灰太狼主题曲 我爱你，灰太狼	2.43938573139
平底锅	喜羊羊与灰太狼主题曲 我爱平底锅	4.40251015713
喜羊羊	喜羊羊与灰太狼主题曲 我爱平底锅	3.98492250097
主题曲	喜羊羊与灰太狼主题曲 我爱平底锅	3.94041203677
庞龙	兄弟抱一下MV 庞龙	2.98869187572
MV	兄弟抱一下MV 庞龙	2.98869187572
兄弟	兄弟抱一下MV 庞龙	1.43640069104
一下	兄弟抱一下MV 庞龙	1.22231903565
英文歌曲	《中国好声音》梁博吉他弹唱英文歌曲：【葫芦缘】	1.70782392899
梁博	《中国好声音》梁博吉他弹唱英文歌曲：【葫芦缘】	1.70782392899
吉他	《中国好声音》梁博吉他弹唱英文歌曲：【葫芦缘】	1.48204530391
弹唱	《中国好声音》梁博吉他弹唱英文歌曲：【葫芦缘】	1.45882831399
葫芦	《中国好声音》梁博吉他弹唱英文歌曲：【葫芦缘】	1.10324764828
声音	《中国好声音》梁博吉他弹唱英文歌曲：【葫芦缘】	0.760260725739
中国	《中国好声音》梁博吉他弹唱英文歌曲：【葫芦缘】	0.432474383809
Generation	少女时代精品舞蹈 Girls' Generation	2.39095350058
Girls	少女时代精品舞蹈 Girls' Generation	2.39095350058
少女时代	少女时代精品舞蹈 Girls' Generation	2.19124773456
